t,x,y,event_type,vel,
1,87.315,69.888,0,9.9166
1,86.928,69.967,0,10.02
1,86.705,69.996,0,5.4929
1,86.487,70.04,0,3.6035
1,86.334,70.134,0,4.0337
1,86.372,70.435,0,3.4534
1,86.687,70.742,0,3.6683
1,87.021,70.675,0,7.012
1,87.353,70.431,0,8.2921
1,87.632,69.746,0,9.522
1,87.79,69.147,0,6.0182
1,87.823,68.754,0,2.9069
1,87.813,68.702,0,1.485
1,87.967,69.28,0,5.0314
1,87.997,69.977,0,6.1763
1,87.804,70.242,0,4.945
1,87.617,70.354,0,3.2226
1,87.406,70.182,0,1.2861
1,87.404,70.006,0,1.9048
1,87.51,69.974,0,2.0285
1,87.67,70.033,0,4.2088
1,87.925,70.119,0,4.7743
1,88.18,70.064,0,5.7961
1,88.427,69.852,0,6.9231
1,88.635,69.539,0,6.9405
1,88.81,69.109,0,6.1857
1,88.903,68.845,0,5.2834
1,88.796,68.672,0,2.6248
1,88.55,68.593,0,1.2214
1,88.38,68.615,0,0.99401
1,88.408,68.78,0,1.5719
1,88.679,68.931,0,0.95355
1,88.881,68.859,0,1.3123
1,89.078,68.692,0,1.1764
1,89.043,68.519,0,2.699
1,88.772,68.527,0,4.464
1,88.717,68.743,0,8.0828
1,88.562,69.293,0,11.264
1,88.579,70.209,0,10.143
1,88.554,70.799,0,8.1062
1,88.298,71.078,0,4.5009
1,88.12,71.008,0,2.0104
1,88.001,70.665,0,2.0228
1,88.009,70.513,0,1.7186
1,88.018,70.417,0,0.9366
1,88.062,70.651,0,1.9519
1,88.183,70.998,0,2.7327
1,88.295,70.976,0,1.4069
1,88.318,70.964,0,0.87335
1,88.37,70.846,0,1.8609
1,88.368,70.654,0,4.6725
1,88.527,70.575,0,5.4367
1,88.593,70.574,0,6.8974
1,89.072,70.735,0,8.8856
1,89.675,70.988,0,8.4126
1,90.192,71.259,0,6.5396
1,90.371,71.383,0,5.1995
1,90.485,71.429,0,3.557
1,90.343,71.138,0,4.3348
